City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Abomsa,ET,2021-10-26 09:41:36,9.9833,39.9833,87.13,20,98,12.88
295,Husavik,IS,2021-10-26 09:41:36,66.0449,-17.3389,22.91,77,30,8.14
296,Umm Kaddadah,SD,2021-10-26 09:41:37,13.6017,26.6876,90.16,16,34,10.83
297,Yulara,AU,2021-10-26 09:41:37,-25.2406,130.9889,96.64,16,50,13.8
298,Mabaruma,GY,2021-10-26 09:41:37,8.2,-59.7833,71.92,100,98,2.66
299,Amalapuram,IN,2021-10-26 09:41:38,16.5833,82.0167,93.58,65,72,4.0
300,Besikduzu,TR,2021-10-26 09:41:38,41.052,39.2284,58.89,65,13,6.87
301,Malangali,TZ,2021-10-26 09:41:38,-8.5667,34.85,88.97,21,12,11.99
302,Sesheke,ZM,2021-10-26 09:41:39,-17.4759,24.2968,94.26,22,63,13.04
303,Placerville,US,2021-10-26 09:41:40,38.7296,-120.7986,48.54,94,73,3.78
304,Buckeye,US,2021-10-26 09:41:40,33.3703,-112.5838,72.84,51,44,12.55
305,Berlevag,NO,2021-10-26 09:41:41,70.8578,29.0864,31.95,93,75,33.38
306,Woensdrecht,NL,2021-10-26 09:41:41,51.4163,4.337,54.91,87,75,4.0
307,Shatsk,RU,2021-10-26 09:41:42,54.0258,41.7119,41.99,50,91,15.32
308,Tiznit,MA,2021-10-26 09:41:42,29.5833,-9.5,66.25,54,0,4.27
309,Torbay,CA,2021-10-26 09:41:42,47.6666,-52.7314,41.27,81,90,11.5
310,Mogadishu,SO,2021-10-26 09:41:43,2.0371,45.3438,85.87,84,75,8.05
311,Yakeshi,CN,2021-10-26 09:41:43,49.2833,120.7333,35.98,63,32,9.37
312,Baykit,RU,2021-10-26 09:41:44,61.67,96.37,20.75,93,85,2.01
313,Soligalich,RU,2021-10-26 09:41:44,59.0778,42.2864,37.29,93,100,8.97
314,Isangel,VU,2021-10-26 09:41:45,-19.55,169.2667,75.31,88,12,4.61
315,Grand Gaube,MU,2021-10-26 09:41:45,-20.0064,57.6608,79.38,65,3,7.0
316,Kadugannawa,LK,2021-10-26 09:41:45,7.2547,80.5242,76.42,83,78,3.47
317,Vorukh,TJ,2021-10-26 09:41:46,39.8494,70.5838,56.25,29,69,5.75
318,Tocache,PE,2021-10-26 09:41:46,-8.1842,-76.5125,68.45,99,100,0.83
319,Jocon,HN,2021-10-26 09:41:47,15.2833,-86.9667,62.98,96,77,3.18
320,Usinsk,RU,2021-10-26 09:41:47,65.9939,57.5281,21.96,90,81,12.5
321,Bredasdorp,ZA,2021-10-26 09:41:47,-34.5322,20.0403,74.28,60,20,23.02
322,Yerbogachen,RU,2021-10-26 09:41:48,61.2767,108.0108,23.14,84,36,7.2
323,Vuktyl,RU,2021-10-26 09:41:48,63.8567,57.3094,26.56,67,32,7.31
324,Jackson,US,2021-10-26 09:41:48,42.4165,-122.8345,48.07,92,90,0.0
325,Praia Da Vitoria,PT,2021-10-26 09:41:49,38.7333,-27.0667,70.75,88,40,22.44
326,Buin,CL,2021-10-26 09:41:49,-33.7333,-70.75,64.74,63,11,1.23
327,Saint-Pierre,RE,2021-10-26 09:41:49,-21.3393,55.4781,83.88,52,75,9.22
328,Wajir,KE,2021-10-26 09:41:50,1.7471,40.0573,87.76,51,75,1.14
329,Tabas,IR,2021-10-26 09:41:50,33.5959,56.9244,75.22,14,0,2.55
330,Srednekolymsk,RU,2021-10-26 09:41:51,67.45,153.6833,-7.17,98,76,1.81
331,Trairi,BR,2021-10-26 09:40:55,-3.2778,-39.2689,80.49,66,94,14.16
332,Rio De Janeiro,BR,2021-10-26 09:39:42,-22.9028,-43.2075,68.0,88,75,4.61
333,Natchez,US,2021-10-26 09:37:19,31.5604,-91.4032,61.02,85,1,3.44
334,Araouane,ML,2021-10-26 09:41:52,18.9048,-3.5265,95.52,13,47,13.53
335,Ulaangom,MN,2021-10-26 09:41:52,49.9811,92.0667,42.33,54,13,5.32
336,Paragominas,BR,2021-10-26 09:41:52,-2.9667,-47.4833,74.21,93,51,4.7
337,North Bend,US,2021-10-26 09:41:53,43.4065,-124.2243,54.07,97,90,6.91
338,Eureka,US,2021-10-26 09:41:53,40.8021,-124.1637,53.92,75,98,5.01
339,Changli,CN,2021-10-26 09:41:54,39.7042,119.1506,58.71,36,0,5.32
340,Kurchum,KZ,2021-10-26 09:41:55,48.5722,83.6542,58.53,27,7,12.8
341,Cabcaben,PH,2021-10-26 09:41:55,14.454,120.5914,86.09,78,99,11.63
342,Touros,BR,2021-10-26 09:41:56,-5.1989,-35.4608,74.3,66,42,16.06
343,Naron,ES,2021-10-26 09:41:56,43.5167,-8.1528,66.04,58,53,1.39
344,Matagami,CA,2021-10-26 09:41:57,49.7502,-77.6328,35.71,93,90,5.75
345,Ladario,BR,2021-10-26 09:41:57,-19.0047,-57.6017,72.41,50,100,1.95
346,Sibenik,HR,2021-10-26 09:39:19,43.7272,15.9058,63.37,32,100,2.39
347,Saint-Augustin,CA,2021-10-26 09:41:58,51.226,-58.6502,34.11,79,3,7.49
348,Ati,TD,2021-10-26 09:41:58,13.2154,18.3353,97.47,17,95,10.04
349,Maniitsoq,GL,2021-10-26 09:41:58,65.4167,-52.9,30.83,46,0,6.91
350,Lagos,NG,2021-10-26 09:41:19,6.5833,3.75,85.77,70,100,4.83
351,Alyangula,AU,2021-10-26 09:41:59,-13.8483,136.4192,85.87,70,40,8.05
352,Vaitape,PF,2021-10-26 09:41:59,-16.5167,-151.75,76.5,79,100,4.32
353,Chokurdakh,RU,2021-10-26 09:42:00,70.6333,147.9167,-22.2,100,30,3.11
354,Cockburn Town,TC,2021-10-26 09:42:00,21.4612,-71.1419,82.98,74,100,12.46
355,Nouadhibou,MR,2021-10-26 09:42:00,20.931,-17.0347,69.78,78,78,16.11
356,Paso De Los Toros,UY,2021-10-26 09:42:01,-32.8167,-56.5167,59.43,73,0,7.76
357,Clyde River,CA,2021-10-26 09:42:01,70.4692,-68.5914,20.68,84,19,8.16
358,Bealanana,MG,2021-10-26 09:42:02,-14.55,48.7333,82.87,30,6,11.27
359,Zuenoula,CI,2021-10-26 09:42:03,7.4292,-6.0431,81.45,72,56,5.77
360,Porto Novo,BJ,2021-10-26 09:42:03,6.4965,2.6036,80.42,66,100,5.06
361,Riyadh,SA,2021-10-26 09:38:15,24.6877,46.7219,86.14,13,0,10.42
362,Petropavlovsk-Kamchatskiy,RU,2021-10-26 09:42:04,53.0452,158.6483,41.59,75,75,2.24
363,Khorinsk,RU,2021-10-26 09:42:04,52.1657,109.7726,37.63,69,68,6.6
364,Flin Flon,CA,2021-10-26 09:42:04,54.7682,-101.865,42.33,69,100,12.24
365,Kanniyakumari,IN,2021-10-26 09:42:05,8.0833,77.5667,82.31,73,100,5.14
366,Ukmerge,LT,2021-10-26 09:42:05,55.25,24.75,45.68,60,100,12.19
367,Kieta,PG,2021-10-26 09:42:05,-6.2167,155.6333,76.86,92,100,3.13
368,Antalaha,MG,2021-10-26 09:42:06,-14.9003,50.2788,81.27,59,4,13.67
369,Rawalpindi,PK,2021-10-26 09:42:07,33.6007,73.0679,75.24,49,47,4.52
370,Montepuez,MZ,2021-10-26 09:42:07,-13.1256,38.9997,85.17,46,95,8.57
371,Sumbe,AO,2021-10-26 09:42:08,-11.2061,13.8437,75.2,70,90,0.0
372,Mandera,KE,2021-10-26 09:42:08,3.9366,41.867,92.86,39,27,5.75
373,Svay Rieng,KH,2021-10-26 09:42:08,11.0879,105.7993,84.6,69,99,6.64
374,Ipojuca,BR,2021-10-26 09:42:09,-8.3989,-35.0639,80.51,64,80,5.79
375,Kosh-Agach,RU,2021-10-26 09:42:09,50.0,88.6667,38.46,47,38,2.84
376,Kruisfontein,ZA,2021-10-26 09:42:09,-34.0033,24.7314,71.89,54,100,21.05
377,Longyearbyen,SJ,2021-10-26 09:40:59,78.2186,15.6401,17.44,73,20,10.36
378,Mormugao,IN,2021-10-26 09:42:10,15.4,73.8,88.86,55,20,6.91
379,Stromness,GB,2021-10-26 09:42:11,58.965,-3.296,50.25,87,100,18.99
380,Itaituba,BR,2021-10-26 09:42:11,-4.2761,-55.9836,74.28,95,71,1.25
381,Banswara,IN,2021-10-26 09:42:11,23.55,74.45,85.28,40,53,8.77
382,Sinnamary,GF,2021-10-26 09:42:12,5.3833,-52.95,77.99,89,100,8.32
383,Vila Franca Do Campo,PT,2021-10-26 09:42:12,37.7167,-25.4333,68.41,75,40,11.74
384,Lasa,IT,2021-10-26 09:42:13,46.6166,10.7002,49.08,44,17,4.61
385,Bay Roberts,CA,2021-10-26 09:42:13,47.5999,-53.2648,42.03,86,84,1.99
386,Severo-Kurilsk,RU,2021-10-26 09:42:14,50.6789,156.125,44.49,86,16,14.23
387,Ponta Delgada,PT,2021-10-26 09:42:14,37.7333,-25.6667,68.72,73,20,13.8
388,Strezhevoy,RU,2021-10-26 09:42:14,60.7333,77.5889,30.18,98,100,6.62
389,Arlit,NE,2021-10-26 09:42:15,18.7369,7.3853,96.98,7,0,8.01
390,Svetlyy,RU,2021-10-26 09:42:15,54.675,20.1347,46.45,65,93,14.9
391,San Jose,US,2021-10-26 09:39:11,37.3394,-121.895,56.91,89,1,3.44
392,Havelock,US,2021-10-26 09:42:16,34.8791,-76.9013,64.92,95,60,1.01
393,Talcahuano,CL,2021-10-26 09:42:16,-36.7167,-73.1167,51.48,93,0,9.22
394,Troitskoye,RU,2021-10-26 09:42:17,52.9821,84.6757,54.01,42,100,11.72
395,Zhanaozen,KZ,2021-10-26 09:42:17,43.3,52.8,50.56,39,64,12.66
396,Upernavik,GL,2021-10-26 09:42:17,72.7868,-56.1549,14.43,53,26,6.62
397,Ulladulla,AU,2021-10-26 09:42:18,-35.35,150.4667,61.7,74,45,1.12
398,Salimpur,IN,2021-10-26 09:42:18,28.128,76.2766,82.18,29,0,5.61
399,Palana,RU,2021-10-26 09:42:18,59.1167,159.9667,28.67,87,100,9.26
400,Aklavik,CA,2021-10-26 09:42:19,68.2191,-135.0107,25.63,96,100,5.53
401,Chulumani,BO,2021-10-26 09:42:19,-16.4096,-67.5263,55.02,88,2,3.24
402,Svetlogorsk,BY,2021-10-26 09:42:20,52.6333,29.7333,48.65,39,94,14.61
403,Muisne,EC,2021-10-26 09:42:20,0.6,-80.0333,74.68,88,99,4.27
404,Palasa,IN,2021-10-26 09:42:20,18.7667,84.4167,82.8,70,22,9.13
405,Pacifica,US,2021-10-26 09:41:44,37.6138,-122.4869,56.79,91,75,5.99
406,Dahuk,IQ,2021-10-26 09:39:56,36.8695,42.994,72.72,27,100,4.83
407,Jumla,NP,2021-10-26 09:39:04,29.2747,82.1838,56.48,60,27,6.26
408,Labuhan,ID,2021-10-26 09:42:21,-6.8844,112.2051,85.55,67,97,12.08
409,Ancud,CL,2021-10-26 09:42:21,-41.8697,-73.8203,49.42,91,100,10.56
410,Hambantota,LK,2021-10-26 09:42:22,6.1241,81.1185,89.94,70,20,4.61
411,Chicama,PE,2021-10-26 09:42:22,-7.8447,-79.1469,62.37,85,82,4.74
412,Bridgeton,US,2021-10-26 09:38:11,39.4273,-75.2341,62.89,94,90,6.91
413,Airai,TL,2021-10-26 09:42:23,-8.9266,125.4092,67.26,70,62,1.14
414,Gigmoto,PH,2021-10-26 09:42:23,13.7796,124.39,79.74,86,82,6.93
415,Waipawa,NZ,2021-10-26 09:42:23,-41.4122,175.5153,59.63,83,55,6.49
416,Namibe,AO,2021-10-26 09:42:24,-15.1961,12.1522,70.43,68,20,11.5
417,Chernyshevskiy,RU,2021-10-26 09:42:24,63.0128,112.4714,18.73,92,78,5.53
418,Kahului,US,2021-10-26 09:39:09,20.8947,-156.47,75.85,84,1,13.8
419,Grants Pass,US,2021-10-26 09:41:28,42.439,-123.3284,49.51,93,90,0.0
420,Chalmette,US,2021-10-26 09:42:25,29.9427,-89.9634,73.99,72,1,1.99
421,Vadamadurai,IN,2021-10-26 09:42:25,10.4667,78.0833,84.52,59,95,5.73
422,Nara,JP,2021-10-26 09:42:10,34.6851,135.8049,65.48,60,26,2.39
423,Abashiri,JP,2021-10-26 09:42:26,44.0213,144.2697,53.89,87,75,8.05
424,Isiro,CD,2021-10-26 09:42:26,2.7739,27.616,83.16,59,100,2.01
425,Pauini,BR,2021-10-26 09:42:27,-7.7136,-66.9764,71.1,99,100,2.39
426,Mengcheng,CN,2021-10-26 09:42:27,33.2579,116.5655,64.83,55,93,0.94
427,Korla,CN,2021-10-26 09:42:28,41.7597,86.1469,56.95,28,0,10.85
428,Sambava,MG,2021-10-26 09:42:28,-14.2667,50.1667,81.48,58,17,13.73
429,Sechura,PE,2021-10-26 09:42:29,-5.5569,-80.8222,63.88,80,100,13.38
430,Galesong,ID,2021-10-26 09:42:29,-5.3166,119.3661,77.02,73,100,4.76
431,Tezu,IN,2021-10-26 09:42:30,27.9167,96.1667,78.57,70,2,1.36
432,Cayhagan,PH,2021-10-26 09:42:30,9.6697,122.4256,80.56,83,100,8.99
433,Margate,GB,2021-10-26 09:42:30,51.3813,1.3862,57.9,83,99,4.0
434,Sukhumi,GE,2021-10-26 09:42:31,43.0033,41.0153,56.07,47,0,4.52
435,Campo Grande,BR,2021-10-26 09:38:26,-20.4428,-54.6464,71.15,73,75,9.22
436,Cayenne,GF,2021-10-26 09:42:31,4.9333,-52.3333,78.1,89,90,0.0
437,Pudozh,RU,2021-10-26 09:42:32,61.8099,36.5345,40.17,95,100,8.88
438,Necochea,AR,2021-10-26 09:42:32,-38.5473,-58.7368,54.03,73,4,10.0
439,Yambio,SS,2021-10-26 09:42:32,4.5721,28.3955,85.68,60,42,2.15
440,Yeppoon,AU,2021-10-26 09:42:33,-23.1333,150.7333,76.78,83,37,9.84
441,Nabire,ID,2021-10-26 09:42:33,-3.3667,135.4833,78.8,86,54,1.5
442,Barhi,IN,2021-10-26 09:42:33,23.9,80.8,82.0,41,19,5.14
443,Turukhansk,RU,2021-10-26 09:42:34,65.8167,87.9833,21.18,90,89,10.96
444,Tahoua,NE,2021-10-26 09:42:34,14.8888,5.2692,98.76,10,7,13.98
445,Amga,RU,2021-10-26 09:42:34,60.8953,131.9608,33.28,99,100,3.51
446,El Coyote,MX,2021-10-26 09:42:35,25.7,-103.2667,76.01,37,95,20.09
447,Sabha,LY,2021-10-26 09:42:35,27.0377,14.4283,79.43,19,5,6.13
448,Banda Aceh,ID,2021-10-26 09:42:35,5.5577,95.3222,81.48,79,100,6.6
449,San Onofre,CO,2021-10-26 09:40:53,9.7359,-75.5263,75.42,95,100,6.31
450,Lavrentiya,RU,2021-10-26 09:42:36,65.5833,-171.0,13.03,81,37,8.93
451,Luanda,AO,2021-10-26 09:42:37,-8.8368,13.2343,77.0,78,75,6.91
452,Clarksdale,US,2021-10-26 09:42:37,34.2001,-90.5709,50.92,81,0,6.31
453,Kedrovyy,RU,2021-10-26 09:42:37,56.1667,91.8167,46.81,76,99,4.65
454,Zhezkazgan,KZ,2021-10-26 09:42:38,47.8043,67.7144,51.6,53,100,14.18
455,Abu Samrah,SY,2021-10-26 09:42:38,35.3029,37.1841,72.45,34,49,3.31
456,Sitka,US,2021-10-26 09:42:39,57.0531,-135.33,42.69,81,90,0.0
457,Jalu,LY,2021-10-26 09:42:39,29.0331,21.5482,85.66,23,92,15.05
458,Pisco,PE,2021-10-26 09:42:39,-13.7,-76.2167,58.01,82,20,4.61
459,Teahupoo,PF,2021-10-26 09:42:40,-17.8333,-149.2667,69.76,81,100,6.98
460,Nome,US,2021-10-26 09:42:40,64.5011,-165.4064,21.27,79,75,8.05
461,Polyarnyy,RU,2021-10-26 09:42:41,69.1989,33.4478,28.87,87,100,19.82
462,Pajan,EC,2021-10-26 09:42:41,-1.5667,-80.4167,71.01,89,100,3.33
463,Novyy Urengoy,RU,2021-10-26 09:42:42,66.0833,76.6333,24.64,96,100,5.66
464,Tongliao,CN,2021-10-26 09:42:42,43.6125,122.2653,49.86,36,2,12.08
465,Lingyuan,CN,2021-10-26 09:42:42,41.24,119.4011,49.68,41,1,4.83
466,Bilma,NE,2021-10-26 09:42:43,18.6853,12.9164,94.35,9,0,4.16
467,Ixtapa,MX,2021-10-26 09:42:44,20.7,-105.2,71.29,85,36,3.29
468,Lakes Entrance,AU,2021-10-26 09:42:44,-37.8811,147.981,55.58,81,0,6.82
469,Jingdezhen,CN,2021-10-26 09:42:44,29.2947,117.2079,65.79,70,49,2.13
470,Nemuro,JP,2021-10-26 09:42:45,43.3236,145.575,50.43,84,100,7.29
471,Hasaki,JP,2021-10-26 09:42:45,35.7333,140.8333,61.2,70,64,16.15
472,Kabalo,CD,2021-10-26 09:42:45,-6.05,26.9167,92.53,46,95,0.56
473,Soure,BR,2021-10-26 09:42:46,-0.7167,-48.5233,81.81,77,94,11.43
474,Malumfashi,NG,2021-10-26 09:42:46,11.7853,7.6218,88.2,24,100,4.47
475,Eresos,GR,2021-10-26 09:42:47,39.1667,25.9333,58.51,52,0,11.59
476,Punta Gorda,US,2021-10-26 09:42:47,26.9298,-82.0454,80.01,90,40,3.44
477,Covington,US,2021-10-26 09:38:59,39.0837,-84.5086,50.04,83,90,1.01
478,Hovd,MN,2021-10-26 09:42:48,48.0056,91.6419,42.78,40,24,2.73
479,Tual,ID,2021-10-26 09:42:48,-5.6667,132.75,83.8,72,45,8.34
480,Mpika,ZM,2021-10-26 09:42:48,-11.8343,31.4529,88.02,22,10,11.07
481,High Level,CA,2021-10-26 09:42:49,58.5169,-117.136,39.31,100,90,3.44
482,Ornskoldsvik,SE,2021-10-26 09:42:49,63.2909,18.7153,33.62,100,20,3.44
483,Vostok,RU,2021-10-26 09:42:49,46.4856,135.8833,38.62,73,1,4.92
484,Eyl,SO,2021-10-26 09:42:50,7.9803,49.8164,85.32,58,31,13.53
485,Murray,US,2021-10-26 09:39:47,40.6669,-111.888,46.26,93,90,3.0
486,Bud,US,2021-10-26 09:42:50,39.447,-86.1758,48.15,87,35,9.04
487,Elban,RU,2021-10-26 09:42:51,50.1018,136.5094,43.43,75,100,5.1
488,Guiratinga,BR,2021-10-26 09:42:51,-16.3494,-53.7583,74.05,74,77,3.02
489,Traverse City,US,2021-10-26 09:39:56,44.7631,-85.6206,44.8,76,90,11.5
490,Himare,AL,2021-10-26 09:42:51,40.1017,19.7447,64.44,50,75,2.53
491,Amot,NO,2021-10-26 09:42:52,59.5714,7.9877,41.76,66,56,5.61
492,Luwuk,ID,2021-10-26 09:42:52,-0.9516,122.7875,81.09,82,26,2.51
493,Kichmengskiy Gorodok,RU,2021-10-26 09:42:53,59.9816,45.7854,36.3,98,100,8.95
494,Bolshaya Martynovka,RU,2021-10-26 09:42:53,47.271,41.6679,43.29,31,0,5.59
495,Mayor Pablo Lagerenza,PY,2021-10-26 09:42:54,-19.9309,-60.7718,66.36,37,96,1.32
496,Dwarka,IN,2021-10-26 09:42:54,22.2394,68.9678,85.6,40,0,8.23
497,Nishihara,JP,2021-10-26 09:42:54,26.1842,127.7558,74.48,58,0,13.8
498,Udachnyy,RU,2021-10-26 09:42:55,66.4167,112.4,14.97,93,97,9.89
499,Akdepe,TM,2021-10-26 09:42:55,42.0551,59.3788,59.09,38,91,12.48
500,Bathsheba,BB,2021-10-26 09:42:56,13.2167,-59.5167,81.21,74,20,19.57
501,Xai-Xai,MZ,2021-10-26 09:42:56,-25.0519,33.6442,77.11,70,80,7.61
502,Aqtobe,KZ,2021-10-26 09:42:56,50.2797,57.2072,39.29,60,75,4.47
503,Swan Hill,AU,2021-10-26 09:42:57,-35.3378,143.5544,61.57,29,96,3.47
504,Mandalgovi,MN,2021-10-26 09:42:57,45.7625,106.2708,41.22,36,7,10.07
505,Zeya,RU,2021-10-26 09:42:58,53.75,127.2667,35.06,87,15,0.27
506,Kostino,RU,2021-10-26 09:42:58,58.9097,53.2691,31.37,89,100,7.49
507,Zhuanghe,CN,2021-10-26 09:42:59,39.7008,122.9911,57.0,50,76,8.3
508,Yar-Sale,RU,2021-10-26 09:42:59,66.8333,70.8333,18.23,86,8,5.1
509,Juneau,US,2021-10-26 09:42:13,58.3019,-134.4197,41.05,96,90,0.0
510,New Bern,US,2021-10-26 09:38:25,35.1085,-77.0441,64.69,98,40,5.75
511,Akureyri,IS,2021-10-26 09:43:00,65.6835,-18.0878,22.93,86,0,4.61
512,Bara,NG,2021-10-26 09:43:00,10.3744,10.7288,87.58,51,100,5.23
513,Vallenar,CL,2021-10-26 09:43:01,-28.5708,-70.7581,54.09,81,1,0.45
514,Batemans Bay,AU,2021-10-26 09:43:01,-35.7167,150.1833,62.1,76,71,1.12
515,Ketchikan,US,2021-10-26 09:43:02,55.3422,-131.6461,46.56,96,100,5.95
516,Podor,MR,2021-10-26 09:43:02,16.6527,-14.9587,85.95,42,0,2.3
517,Karatau,KZ,2021-10-26 09:43:02,43.1667,70.4667,62.2,23,100,17.36
518,Itarema,BR,2021-10-26 09:43:03,-2.9248,-39.9167,81.77,65,50,18.99
519,Chabahar,IR,2021-10-26 09:43:03,25.2919,60.643,81.5,64,4,8.72
520,Kawalu,ID,2021-10-26 09:43:04,-7.3817,108.2082,76.77,82,99,5.06
521,Tabou,CI,2021-10-26 09:43:04,4.423,-7.3528,79.75,78,99,7.67
522,Dhidhdhoo,MV,2021-10-26 09:43:04,6.8833,73.1,81.25,80,100,12.59
523,Saint-Leu,RE,2021-10-26 09:43:05,-21.15,55.2833,83.26,91,19,9.01
524,Roma,US,2021-10-26 09:39:44,43.2128,-75.4557,54.73,95,90,8.05
525,Alakurtti,RU,2021-10-26 09:43:05,66.9672,30.3491,32.63,98,100,6.04
526,Alvdal,NO,2021-10-26 09:43:06,62.1077,10.6307,39.04,78,86,3.49
527,Lorengau,PG,2021-10-26 09:43:06,-2.0226,147.2712,82.06,75,84,8.23
528,Gizo,SB,2021-10-26 09:43:06,-8.103,156.8419,81.46,77,97,7.31
529,Chake Chake,TZ,2021-10-26 09:43:07,-5.2459,39.7666,87.31,56,99,10.45
530,Kouroussa,GN,2021-10-26 09:43:07,10.65,-9.8833,79.79,73,99,5.26
531,Skjervoy,NO,2021-10-26 09:43:08,70.0311,20.9714,33.98,71,44,19.71
532,Tawau,MY,2021-10-26 09:43:08,4.2498,117.8871,84.33,79,78,3.0
533,Asyut,EG,2021-10-26 09:43:08,27.181,31.1837,85.55,21,0,7.14
534,Luderitz,NA,2021-10-26 09:43:09,-26.6481,15.1594,66.4,65,0,11.74
535,North Platte,US,2021-10-26 09:43:09,41.1239,-100.7654,48.25,92,90,8.01
536,Qena,EG,2021-10-26 09:43:10,26.1615,32.7183,87.26,19,0,2.04
537,Vardo,NO,2021-10-26 09:43:10,70.3705,31.1107,34.0,86,90,31.07
538,Innisfail,AU,2021-10-26 09:43:10,-17.5333,146.0333,75.9,76,20,3.91
539,Cairns,AU,2021-10-26 09:43:11,-16.9167,145.7667,78.75,77,4,6.91
540,Yulin,CN,2021-10-26 09:43:11,22.6333,110.15,73.49,69,4,5.03
541,Deputatskiy,RU,2021-10-26 09:43:11,69.3,139.9,-8.28,99,94,2.04
542,Maraba,BR,2021-10-26 09:43:12,-5.3686,-49.1178,78.98,100,40,4.61
543,Wewak,PG,2021-10-26 09:43:12,-3.5534,143.6268,81.21,79,56,4.65
544,Berezovyy,RU,2021-10-26 09:43:12,51.6667,135.7,39.31,80,92,3.67
545,Roebourne,AU,2021-10-26 09:43:13,-20.7833,117.1333,88.09,26,0,15.88
546,Santiago Del Estero,AR,2021-10-26 09:42:35,-27.7951,-64.2615,61.81,30,0,8.46
547,Selma,US,2021-10-26 09:43:13,36.5708,-119.6121,49.71,79,2,2.95
548,Xingcheng,CN,2021-10-26 09:43:14,40.6167,120.7167,56.91,43,0,7.61
549,Lucapa,AO,2021-10-26 09:43:14,-8.4192,20.7447,86.7,46,90,2.66
550,Shalinskoye,RU,2021-10-26 09:43:15,55.7228,93.7594,45.75,69,93,4.99
551,Taksimo,RU,2021-10-26 09:43:15,56.3444,114.8794,28.18,93,93,1.63
552,Abu Zabad,SD,2021-10-26 09:43:16,12.35,29.25,93.9,18,78,11.32
553,Pangnirtung,CA,2021-10-26 09:43:16,66.1451,-65.7125,21.58,71,44,4.09
554,Sovetskiy,RU,2021-10-26 09:43:16,61.3614,63.5842,29.48,53,78,9.42
555,Almeirim,BR,2021-10-26 09:43:17,-1.5233,-52.5817,75.04,91,7,2.95
556,San Martin,AR,2021-10-26 09:43:17,-33.081,-68.4681,75.74,27,9,12.82
557,Umm Lajj,SA,2021-10-26 09:43:17,25.0213,37.2685,84.31,54,0,10.51
558,Ukiah,US,2021-10-26 09:40:03,39.1502,-123.2078,51.1,95,40,0.0
559,Bad Wildbad,DE,2021-10-26 09:43:18,48.75,8.55,54.39,67,69,4.97
560,Ust-Kuyga,RU,2021-10-26 09:43:18,70.0167,135.6,-6.07,100,99,5.14
561,Pakhni,GR,2021-10-26 09:43:18,41.3,24.9,52.56,49,1,6.53
562,Agadez,NE,2021-10-26 09:43:19,19.75,10.25,94.78,8,0,9.15
563,Port Moresby,PG,2021-10-26 09:43:19,-9.4431,147.1797,81.82,89,75,11.5
564,Filadelfia,US,2021-10-26 09:40:23,39.9523,-75.1638,62.76,96,90,1.01
565,Inta,RU,2021-10-26 09:43:20,66.0317,60.1659,22.37,90,100,16.87
566,Sioux Lookout,CA,2021-10-26 09:42:56,50.1001,-91.917,30.58,100,1,6.91
567,Bandarbeyla,SO,2021-10-26 09:43:20,9.4942,50.8122,83.48,62,25,12.84
568,Angoche,MZ,2021-10-26 09:43:20,-16.2325,39.9086,86.27,58,3,10.29
569,Waingapu,ID,2021-10-26 09:43:21,-9.6567,120.2641,83.26,72,100,5.84
570,Edd,ER,2021-10-26 09:43:21,13.9297,41.6925,95.88,39,0,19.73
571,Salinas,US,2021-10-26 09:39:25,36.6777,-121.6555,52.97,89,1,1.77
572,Zonguldak,TR,2021-10-26 09:38:24,41.25,31.8333,49.05,39,0,3.85
573,Escanaba,US,2021-10-26 09:43:08,45.7453,-87.0646,42.76,80,90,3.44
574,Sokolo,ML,2021-10-26 09:43:22,14.7328,-6.1219,93.47,32,52,4.94
575,Bonavista,CA,2021-10-26 09:43:22,48.6499,-53.1147,42.12,74,34,16.35
576,Imeni Poliny Osipenko,RU,2021-10-26 09:43:23,52.4201,136.4853,34.52,88,30,3.53
577,Allahganj,IN,2021-10-26 09:43:24,27.55,79.6833,82.76,36,0,9.48
578,Mayo,US,2021-10-26 09:43:24,38.8876,-76.5119,62.31,95,100,1.01
